Separation S1-S2,Separation S2-S3,X-corr,tick
84.0,57.0,0.9984718169526667,0.0
85.0,57.0,0.99848985187518,0.0
86.0,57.0,0.998500551160318,0.0
87.0,57.0,0.9985050530547485,0.0
88.0,57.0,0.9985048353752941,0.0
89.0,57.0,0.9985013759387784,0.0
90.0,57.0,0.9984961525620245,0.0
91.0,57.0,0.998490304606672,0.0
92.0,57.0,0.9984836176136257,0.0
93.0,57.0,0.9984755386686058,0.0
94.0,57.0,0.9984655148573331,0.0
95.0,57.0,0.998452993265529,0.0
96.0,57.0,0.998437201969125,0.0
97.0,57.0,0.9984164930048982,0.0
98.0,57.0,0.9983889993998354,0.0
99.0,57.0,0.9983528541809246,0.0
100.0,57.0,0.9983061903751536,0.0
101.0,57.0,0.9982481670434221,0.0
102.0,57.0,0.9981820473822773,0.0
103.0,57.0,0.9981121206221801,0.0
104.0,57.0,0.9980426759935901,0.0
105.0,57.0,0.9979780027269671,1.0
106.0,57.0,0.9979209402591525,1.0
107.0,57.0,0.99786852885251,1.0
108.0,57.0,0.997816358975785,1.0
109.0,57.0,0.9977600210977231,1.0
110.0,57.0,0.9976951056870693,1.0
111.0,57.0,0.9976183707826703,1.0
112.0,57.0,0.997531244703778,1.0
113.0,57.0,0.9974363233397464,1.0
114.0,57.0,0.9973362025799296,1.0
115.0,57.0,0.9972334783136803,1.0
116.0,57.0,0.9971307464303527,1.0
117.0,57.0,0.9970306028193002,1.0
118.0,57.0,0.9969356433698766,1.0
119.0,57.0,0.9968484639714353,1.0
120.0,57.0,0.9967716605133303,1.0
40.0,58.0,0.9908884007716432,2.0
41.0,58.0,0.9911603409518227,2.0
42.0,58.0,0.9914333332677882,2.0
43.0,58.0,0.9917073429781573,2.0
44.0,58.0,0.9919823353415494,2.0
45.0,58.0,0.9922582756165834,2.0
46.0,58.0,0.9925351290618785,2.0
47.0,58.0,0.9928128609360531,2.0
48.0,58.0,0.993091436497726,2.0
49.0,58.0,0.9933708210055167,2.0
50.0,58.0,0.9936509797180431,2.0
51.0,58.0,0.9939314601259088,2.0
52.0,58.0,0.9942101386476545,2.0
53.0,58.0,0.9944844739338033,2.0
54.0,58.0,0.9947519246348795,2.0
55.0,58.0,0.9950099494014076,1.0
56.0,58.0,0.9952564654979302,1.0
57.0,58.0,0.9954912246450617,1.0
58.0,58.0,0.9957144371774348,1.0
59.0,58.0,0.9959263134296826,1.0
60.0,58.0,0.9961270637364381,1.0
61.0,58.0,0.9963170667870125,1.0
62.0,58.0,0.9964973746894293,1.0
63.0,58.0,0.9966692079063904,1.0
64.0,58.0,0.9968337869005978,1.0
65.0,58.0,0.9969923321347538,1.0
66.0,58.0,0.9971457257146373,1.0
67.0,58.0,0.9972934963183357,1.0
68.0,58.0,0.9974348342670137,1.0
69.0,58.0,0.9975689298818352,1.0
70.0,58.0,0.9976949734839649,1.0
71.0,58.0,0.9978122885512304,1.0
72.0,58.0,0.9979207311881112,1.0
73.0,58.0,0.9980202906557494,0.0
74.0,58.0,0.9981109562152871,0.0
75.0,58.0,0.9981927171278677,0.0
76.0,58.0,0.9982657833375449,0.0
77.0,58.0,0.9983312475200203,0.0
78.0,58.0,0.9983904230339065,0.0
79.0,58.0,0.9984446232378169,0.0
80.0,58.0,0.9984951614903653,0.0
81.0,58.0,0.9985428478435371,0.0
82.0,58.0,0.9985864791228086,0.0
83.0,58.0,0.998624348847028,0.0
84.0,58.0,0.998654750535044,0.0
85.0,58.0,0.9986759777057062,0.0
86.0,58.0,0.9986870526342176,0.0
87.0,58.0,0.9986899126212049,0.0
88.0,58.0,0.9986872237236477,0.0
89.0,58.0,0.9986816519985274,0.0
90.0,58.0,0.9986758635028253,0.0
91.0,58.0,0.9986718522643548,0.0
92.0,58.0,0.9986689241942651,0.0
93.0,58.0,0.9986657131745369,0.0
94.0,58.0,0.9986608530871516,0.0
95.0,58.0,0.9986529778140911,0.0
96.0,58.0,0.9986407712832116,0.0
97.0,58.0,0.9986231176058664,0.0
98.0,58.0,0.9985989509392834,0.0
99.0,58.0,0.9985672054406907,0.0
100.0,58.0,0.9985268152673167,0.0
101.0,58.0,0.9984773828828893,0.0
102.0,58.0,0.9984211839771397,0.0
103.0,58.0,0.9983611625462977,0.0
104.0,58.0,0.9983002625865941,0.0
105.0,58.0,0.9982414280942596,0.0
106.0,58.0,0.9981865922671574,0.0
107.0,58.0,0.9981336451096786,0.0
108.0,58.0,0.9980794658278452,0.0
109.0,58.0,0.9980209336276815,0.0
110.0,58.0,0.9979549277152103,1.0
111.0,58.0,0.9978792004781851,1.0
112.0,58.0,0.9977949970312792,1.0
113.0,58.0,0.9977044356708973,1.0
114.0,58.0,0.9976096346934441,1.0
115.0,58.0,0.9975127123953228,1.0
116.0,58.0,0.9974157870729391,1.0
117.0,58.0,0.9973209770226957,1.0
118.0,58.0,0.9972304005409977,1.0
119.0,58.0,0.997146175924249,1.0
120.0,58.0,0.9970704214688545,1.0
40.0,59.0,0.991358931055452,2.0
41.0,59.0,0.991602524220243,2.0
42.0,59.0,0.9918530277418799,2.0
43.0,59.0,0.9921094159186491,2.0
44.0,59.0,0.9923706630488367,2.0
45.0,59.0,0.9926357434307299,2.0
46.0,59.0,0.9929036313626162,2.0
47.0,59.0,0.9931733011427809,2.0
48.0,59.0,0.9934437270695116,2.0
49.0,59.0,0.993713883441095,2.0
50.0,59.0,0.993982744555817,2.0
51.0,59.0,0.9942491979169898,2.0
52.0,59.0,0.9945117838480221,2.0
53.0,59.0,0.9947689558773476,2.0
54.0,59.0,0.9950191675333989,1.0
55.0,59.0,0.9952608723446104,1.0
56.0,59.0,0.9954927681291507,1.0
57.0,59.0,0.9957145298641312,1.0
58.0,59.0,0.995926076816398,1.0
59.0,59.0,0.996127328252798,1.0
60.0,59.0,0.9963182034401783,1.0
61.0,59.0,0.9964988955984007,1.0
62.0,59.0,0.9966706937593915,1.0
63.0,59.0,0.9968351609080919,1.0
64.0,59.0,0.9969938600294437,1.0
65.0,59.0,0.9971483541083886,1.0
66.0,59.0,0.9972997228542632,1.0
67.0,59.0,0.997447112873981,1.0
68.0,59.0,0.99758918749885,1.0
69.0,59.0,0.9977246100601789,1.0
70.0,59.0,0.9978520438892761,1.0
71.0,59.0,0.9979703733602264,1.0
72.0,59.0,0.9980793670182213,0.0
73.0,59.0,0.9981790144512289,0.0
74.0,59.0,0.998269305247217,0.0
75.0,59.0,0.9983502289941543,0.0
76.0,59.0,0.9984220698898926,0.0
77.0,59.0,0.9984862905718206,0.0
78.0,59.0,0.9985446482872106,0.0
79.0,59.0,0.9985989002833351,0.0
80.0,59.0,0.9986508038074676,0.0
81.0,59.0,0.998701407875051,0.0
82.0,59.0,0.9987489285742132,0.0
83.0,59.0,0.9987908737612522,0.0
84.0,59.0,0.9988247512924663,0.0
85.0,59.0,0.9988480690241548,0.0
86.0,59.0,0.9988593322577002,0.0
87.0,59.0,0.9988610360748255,0.0
88.0,59.0,0.9988566730023374,0.0
89.0,59.0,0.9988497355670435,0.0
90.0,59.0,0.9988437162957506,0.0
91.0,59.0,0.9988411931345003,0.0
92.0,59.0,0.9988410857062676,0.0
93.0,59.0,0.9988413990532621,0.0
94.0,59.0,0.9988401382176928,0.0
95.0,59.0,0.9988353082417689,0.0
96.0,59.0,0.998825211466677,0.0
97.0,59.0,0.9988093394295134,0.0
98.0,59.0,0.9987874809663505,0.0
99.0,59.0,0.9987594249132612,0.0
100.0,59.0,0.9987249601063196,0.0
101.0,59.0,0.9986841483545155,0.0
102.0,59.0,0.9986381433585085,0.0
103.0,59.0,0.9985883717918749,0.0
104.0,59.0,0.9985362603281911,0.0
105.0,59.0,0.9984832356410349,0.0
106.0,59.0,0.9984302082898531,0.0
107.0,59.0,0.9983760243775791,0.0
108.0,59.0,0.998319013893015,0.0
109.0,59.0,0.9982575068249655,0.0
110.0,59.0,0.9981898331622341,0.0
111.0,59.0,0.9981148624838763,0.0
112.0,59.0,0.9980336227299553,0.0
113.0,59.0,0.9979476814307879,1.0
114.0,59.0,0.9978586061166901,1.0
115.0,59.0,0.997767964317977,1.0
116.0,59.0,0.9976773235649656,1.0
117.0,59.0,0.9975882513879715,1.0
118.0,59.0,0.9975023153173107,1.0
119.0,59.0,0.9974210828832987,1.0
120.0,59.0,0.9973461216162525,1.0
40.0,60.0,0.9918000000000003,2.0
41.0,60.0,0.9920213132334357,2.0
42.0,60.0,0.9922537509779144,2.0
43.0,60.0,0.9924955321056751,2.0
44.0,60.0,0.9927448754889573,2.0
45.0,60.0,0.993,2.0
46.0,60.0,0.9932591245110434,2.0
47.0,60.0,0.9935204678943255,2.0
48.0,60.0,0.9937822490220861,2.0
49.0,60.0,0.9940426867665648,2.0
50.0,60.0,0.9943000000000002,2.0
51.0,60.0,0.9945525887223926,2.0
52.0,60.0,0.994799577444785,2.0
53.0,60.0,0.9950402718059815,1.0
54.0,60.0,0.995273977444785,1.0
55.0,60.0,0.9954999999999999,1.0
56.0,60.0,0.9957177205993869,1.0
57.0,60.0,0.9959268223265347,1.0
58.0,60.0,0.9961270637539891,1.0
59.0,60.0,0.9963182034542954,1.0
60.0,60.0,0.9964999999999998,1.0
61.0,60.0,0.9966725288800592,1.0
62.0,60.0,0.9968371332490759,1.0
63.0,60.0,0.9969954731780626,1.0
64.0,60.0,0.9971492087380328,1.0
65.0,60.0,0.9972999999999997,1.0
66.0,60.0,0.9974489638803749,1.0
67.0,60.0,0.9975950446771614,1.0
68.0,60.0,0.9977366435337601,1.0
69.0,60.0,0.9978721615935725,1.0
70.0,60.0,0.9980000000000002,0.0
71.0,60.0,0.9981188155984407,0.0
72.0,60.0,0.9982282880422796,0.0
73.0,60.0,0.9983283526868977,0.0
74.0,60.0,0.9984189448876771,0.0
75.0,60.0,0.9984999999999998,0.0
76.0,60.0,0.9985717737258621,0.0
77.0,60.0,0.9986358031537215,0.0
78.0,60.0,0.9986939457186497,0.0
79.0,60.0,0.9987480588557182,0.0
80.0,60.0,0.9987999999999999,0.0
81.0,60.0,0.9988508894981093,0.0
82.0,60.0,0.998898899342834,0.0
83.0,60.0,0.9989414644385038,0.0
84.0,60.0,0.9989760196894492,0.0
85.0,60.0,0.9990000000000003,0.0
86.0,60.0,0.9990118682817001,0.0
87.0,60.0,0.9990141994749434,0.0
88.0,60.0,0.9990105965273361,0.0
89.0,60.0,0.9990046623864859,0.0
90.0,60.0,0.999,0.0
91.0,60.0,0.9989992373750906,0.0
92.0,60.0,0.9990011027573944,0.0
93.0,60.0,0.9990033494521527,0.0
94.0,60.0,0.999003730764607,0.0
95.0,60.0,0.9990000000000001,0.0
96.0,60.0,0.9989903822179369,0.0
97.0,60.0,0.9989749894954796,0.0
98.0,60.0,0.9989544056640539,0.0
99.0,60.0,0.9989292145550853,0.0
100.0,60.0,0.9989000000000001,0.0
101.0,60.0,0.9988672337531621,0.0
102.0,60.0,0.998830939260688,0.0
103.0,60.0,0.9987910278916332,0.0
104.0,60.0,0.998747411015052,0.0
105.0,60.0,0.9987000000000001,0.0
106.0,60.0,0.998648682769416,0.0
107.0,60.0,0.9985932534617702,0.0
108.0,60.0,0.9985334827694156,0.0
109.0,60.0,0.9984691413847077,0.0
110.0,60.0,0.9983999999999996,0.0
111.0,60.0,0.9983260351691753,0.0
112.0,60.0,0.9982480468922336,0.0
113.0,60.0,0.9981670410307044,0.0
114.0,60.0,0.9980840234461168,0.0
115.0,60.0,0.9979999999999999,1.0
116.0,60.0,0.9979159765538835,1.0
117.0,60.0,0.9978329589692957,1.0
118.0,60.0,0.9977519531077664,1.0
119.0,60.0,0.9976739648308245,1.0
120.0,60.0,0.9975999999999999,1.0
40.0,61.0,0.9922119032239122,2.0
41.0,61.0,0.9924194225816013,2.0
42.0,61.0,0.9926395252701289,2.0
43.0,61.0,0.9928700995523967,2.0
44.0,61.0,0.993109033691306,2.0
45.0,61.0,0.9933542159497595,2.0
46.0,61.0,0.9936035345906598,2.0
47.0,61.0,0.993854877876908,2.0
48.0,61.0,0.9941061340714069,2.0
49.0,61.0,0.9943551914370581,2.0
50.0,61.0,0.9945999382367638,2.0
51.0,61.0,0.9948385915429067,2.0
52.0,61.0,0.9950706836657909,1.0
53.0,61.0,0.9952960757252004,1.0
54.0,61.0,0.9955146288409192,1.0
55.0,61.0,0.9957262041327325,1.0
56.0,61.0,0.9959306465322642,1.0
57.0,61.0,0.9961277362184968,1.0
58.0,61.0,0.9963172371822523,1.0
59.0,61.0,0.9964989134143535,1.0
60.0,61.0,0.9966725289056226,1.0
61.0,61.0,0.9968381336538855,1.0
62.0,61.0,0.9969969216849834,1.0
63.0,61.0,0.9971503730317601,1.0
64.0,61.0,0.9972999677270599,1.0
65.0,61.0,0.997447185803728,1.0
66.0,61.0,0.9975930045965119,1.0
67.0,61.0,0.9977363906477746,1.0
68.0,61.0,0.997875807801782,1.0
69.0,61.0,0.9980097199027999,0.0
70.0,61.0,0.9981365907950952,0.0
71.0,61.0,0.998255110847348,0.0
72.0,61.0,0.9983648765258948,0.0
73.0,61.0,0.9984657108214856,0.0
74.0,61.0,0.9985574367248709,0.0
75.0,61.0,0.9986398772268013,0.0
76.0,61.0,0.9987131353222298,0.0
77.0,61.0,0.9987784340229192,0.0
78.0,61.0,0.9988372763448349,0.0
79.0,61.0,0.9988911653039418,0.0
80.0,61.0,0.998941603916207,0.0
81.0,61.0,0.9989895596352238,0.0
82.0,61.0,0.9990338576651051,0.0
83.0,61.0,0.9990727876475908,0.0
84.0,61.0,0.9991046392244228,0.0
85.0,61.0,0.9991277020373419,0.0
86.0,61.0,0.9991410140287014,0.0
87.0,61.0,0.9991466063433017,0.0
88.0,61.0,0.9991472584265547,0.0
89.0,61.0,0.9991457497238726,0.0
90.0,61.0,0.9991448596806678,0.0
91.0,61.0,0.9991465711282538,0.0
92.0,61.0,0.999149680441546,0.0
93.0,61.0,0.9991521873813608,0.0
94.0,61.0,0.9991520917085144,0.0
95.0,61.0,0.9991473931838238,0.0
96.0,61.0,0.9991366292210053,0.0
97.0,61.0,0.999120487845371,0.0
98.0,61.0,0.9991001947351326,0.0
99.0,61.0,0.9990769755685021,0.0
100.0,61.0,0.9990520560236916,0.0
101.0,61.0,0.9990262164841174,0.0
102.0,61.0,0.9989984561540124,0.0
103.0,61.0,0.9989673289428136,0.0
104.0,61.0,0.998931388759958,0.0
105.0,61.0,0.9988891895148837,0.0
106.0,61.0,0.9988397013101579,0.0
107.0,61.0,0.998783559020871,0.0
108.0,61.0,0.9987218137152427,0.0
109.0,61.0,0.9986555164614941,0.0
110.0,61.0,0.9985857183278462,0.0
111.0,61.0,0.9985133765711216,0.0
112.0,61.0,0.9984390732025564,0.0
113.0,61.0,0.9983632964219895,0.0
114.0,61.0,0.9982865344292592,0.0
115.0,61.0,0.9982092754242037,0.0
116.0,61.0,0.9981320076066627,0.0
117.0,61.0,0.9980552191764736,0.0
118.0,61.0,0.9979793983334758,1.0
119.0,61.0,0.9979050332775072,1.0
120.0,61.0,0.9978326122084076,1.0
40.0,62.0,0.9925961020664485,2.0
41.0,62.0,0.992796658667067,2.0
42.0,62.0,0.9930089647193798,2.0
43.0,62.0,0.993230942517227,2.0
44.0,62.0,0.9934605143544489,2.0
45.0,62.0,0.9936956025248851,2.0
46.0,62.0,0.993934129322377,2.0
47.0,62.0,0.994174017040764,2.0
48.0,62.0,0.9944131879738866,2.0
49.0,62.0,0.9946495644155853,2.0
50.0,62.0,0.9948810686596998,2.0
51.0,62.0,0.995105994942708,1.0
52.0,62.0,0.9953241252716387,1.0
53.0,62.0,0.9955356135961575,1.0
54.0,62.0,0.9957406138659296,1.0
55.0,62.0,0.9959392800306217,1.0
56.0,62.0,0.9961317192061775,1.0
57.0,62.0,0.9963178511736541,1.0
58.0,62.0,0.9964975488803877,1.0
59.0,62.0,0.9966706852737129,1.0
60.0,62.0,0.9968371333009657,1.0
61.0,62.0,0.9969969714014714,1.0
62.0,62.0,0.997151099982514,1.0
63.0,62.0,0.9973006249433667,1.0
64.0,62.0,0.9974466521833032,1.0
65.0,62.0,0.9975902876015975,1.0
66.0,62.0,0.997732250191332,1.0
67.0,62.0,0.9978717113208266,1.0
68.0,62.0,0.9980074554522086,0.0
69.0,62.0,0.9981382670476063,0.0
70.0,62.0,0.9982629305691485,0.0
71.0,62.0,0.998380375425295,0.0
72.0,62.0,0.9984901108098341,0.0
73.0,62.0,0.9985917908628845,0.0
74.0,62.0,0.9986850697245664,0.0
75.0,62.0,0.998769601535,0.0
76.0,62.0,0.9988452413299691,0.0
77.0,62.0,0.9989126477279144,0.0
78.0,62.0,0.9989726802429411,0.0
79.0,62.0,0.9990261983891543,0.0
80.0,62.0,0.9990740616806593,0.0
81.0,62.0,0.9991169432089019,0.0
82.0,62.0,0.9991547703746886,0.0
83.0,62.0,0.9991872841561662,0.0
84.0,62.0,0.9992142255314823,0.0
85.0,62.0,0.9992353354787837,0.0
86.0,62.0,0.9992506231073873,0.0
87.0,62.0,0.999261170051289,0.0
88.0,62.0,0.9992683260756534,0.0
89.0,62.0,0.9992734409456452,0.0
90.0,62.0,0.9992778644264306,0.0
91.0,62.0,0.9992824844726914,0.0
92.0,62.0,0.9992863417971792,0.0
93.0,62.0,0.9992880153021623,0.0
94.0,62.0,0.9992860838899087,0.0
95.0,62.0,0.9992791264626879,0.0
96.0,62.0,0.9992662421022978,0.0
97.0,62.0,0.9992486106086574,0.0
98.0,62.0,0.9992279319612144,0.0
99.0,62.0,0.9992059061394181,0.0
100.0,62.0,0.9991842331227176,0.0
101.0,62.0,0.9991639023943781,0.0
102.0,62.0,0.9991430614529345,0.0
103.0,62.0,0.9991191473007384,0.0
104.0,62.0,0.9990895969401412,0.0
105.0,62.0,0.9990518473734955,0.0
106.0,62.0,0.9990041141649382,0.0
107.0,62.0,0.9989477271257488,0.0
108.0,62.0,0.9988847946289907,0.0
109.0,62.0,0.9988174250477301,0.0
110.0,62.0,0.9987477267550311,0.0
111.0,62.0,0.9986774633971905,0.0
112.0,62.0,0.9986070197134322,0.0
113.0,62.0,0.9985364357162135,0.0
114.0,62.0,0.9984657514179907,0.0
115.0,62.0,0.9983950068312195,0.0
116.0,62.0,0.9983242419683578,0.0
117.0,62.0,0.9982534968418609,0.0
118.0,62.0,0.9981828114641855,0.0
119.0,62.0,0.9981122258477885,0.0
120.0,62.0,0.9980417800051263,0.0
40.0,63.0,0.9929543492970286,2.0
41.0,63.0,0.9931521008451889,2.0
42.0,63.0,0.9933593313781759,2.0
43.0,63.0,0.9935742393198929,2.0
44.0,63.0,0.9937950230942434,2.0
45.0,63.0,0.9940198811251307,2.0
46.0,63.0,0.9942470118364595,2.0
47.0,63.0,0.9944746136521324,2.0
48.0,63.0,0.9947008849960534,2.0
49.0,63.0,0.9949240242921261,2.0
50.0,63.0,0.9951422299642536,1.0
51.0,63.0,0.9953540448768184,1.0
52.0,63.0,0.9955593896561163,1.0
53.0,63.0,0.9957585293689207,1.0
54.0,63.0,0.9959517290820051,1.0
55.0,63.0,0.996139253862144,1.0
56.0,63.0,0.9963213243132133,1.0
57.0,63.0,0.9964979831874972,1.0
58.0,63.0,0.9966692287743816,1.0
59.0,63.0,0.9968350593632528,1.0
60.0,63.0,0.9969954732434972,1.0
61.0,63.0,0.9971505772193311,1.0
62.0,63.0,0.997300912154292,1.0
63.0,63.0,0.9974471274267458,1.0
64.0,63.0,0.9975898724150603,1.0
65.0,63.0,0.9977297964976026,1.0
66.0,63.0,0.9978673181997723,1.0
67.0,63.0,0.9980019326350996,0.0
68.0,63.0,0.9981329040641471,0.0
69.0,63.0,0.9982594967474775,0.0
70.0,63.0,0.9983809749456543,0.0
71.0,63.0,0.9984966308348463,0.0
72.0,63.0,0.9986058682536523,0.0
73.0,63.0,0.9987081189562762,0.0
74.0,63.0,0.998802814696923,0.0
75.0,63.0,0.9988893872297978,0.0
76.0,63.0,0.9989673899436037,0.0
77.0,63.0,0.9990368627650348,0.0
78.0,63.0,0.9990979672552841,0.0
79.0,63.0,0.999150864975544,0.0
80.0,63.0,0.999195717487008,0.0
81.0,63.0,0.9992328796416476,0.0
82.0,63.0,0.9992634794545537,0.0
83.0,63.0,0.9992888382315938,0.0
84.0,63.0,0.9993102772786375,0.0
85.0,63.0,0.9993291179015542,0.0
86.0,63.0,0.9993464241979907,0.0
87.0,63.0,0.9993622314327042,0.0
88.0,63.0,0.9993763176622296,0.0
89.0,63.0,0.9993884609431027,0.0
90.0,63.0,0.999398439331859,0.0
91.0,63.0,0.9994059434712498,0.0
92.0,63.0,0.9994103143488913,0.0
93.0,63.0,0.999410805538615,0.0
94.0,63.0,0.9994066706142536,0.0
95.0,63.0,0.9993971631496394,0.0
96.0,63.0,0.9993819964738287,0.0
97.0,63.0,0.9993627229367732,0.0
98.0,63.0,0.999341354643649,0.0
99.0,63.0,0.9993199036996313,0.0
100.0,63.0,0.9993003822098973,0.0
101.0,63.0,0.9992839044413665,0.0
102.0,63.0,0.9992679933079366,0.0
103.0,63.0,0.9992492738852484,0.0
104.0,63.0,0.999224371248944,0.0
105.0,63.0,0.9991899104746651,0.0
106.0,63.0,0.9991435627487509,0.0
107.0,63.0,0.9990871837003302,0.0
108.0,63.0,0.9990236750692288,0.0
109.0,63.0,0.9989559385952743,0.0
110.0,63.0,0.998886876018293,0.0
111.0,63.0,0.9988188520224647,0.0
112.0,63.0,0.9987520830693849,0.0
113.0,63.0,0.9986862485650035,0.0
114.0,63.0,0.9986210279152702,0.0
115.0,63.0,0.9985561005261335,0.0
116.0,63.0,0.998491145803544,0.0
117.0,63.0,0.9984258431534503,0.0
118.0,63.0,0.9983598719818023,0.0
119.0,63.0,0.9982929116945491,0.0
120.0,63.0,0.9982246416976407,0.0
40.0,64.0,0.9932883976850723,2.0
41.0,64.0,0.9934848284713248,2.0
42.0,64.0,0.993687887299027,2.0
43.0,64.0,0.993896168280121,2.0
44.0,64.0,0.9941082655265483,2.0
45.0,64.0,0.9943227731502507,2.0
46.0,64.0,0.9945382852631717,2.0
47.0,64.0,0.9947533959772517,2.0
48.0,64.0,0.9949666994044337,2.0
49.0,64.0,0.9951767896566599,1.0
50.0,64.0,0.9953822608458714,1.0
51.0,64.0,0.9955819873002598,1.0
52.0,64.0,0.9957759642130105,1.0
53.0,64.0,0.9959644669935577,1.0
54.0,64.0,0.9961477710513351,1.0
55.0,64.0,0.9963261517957774,1.0
56.0,64.0,0.9964998475454592,1.0
57.0,64.0,0.9966689482555157,1.0
58.0,64.0,0.9968335067902219,1.0
59.0,64.0,0.9969935760138533,1.0
60.0,64.0,0.9971492087906857,1.0
61.0,64.0,0.9973004862039802,1.0
62.0,64.0,0.997447602212942,1.0
63.0,64.0,0.997590778995762,1.0
64.0,64.0,0.9977302387306302,1.0
65.0,64.0,0.9978662035957382,1.0
66.0,64.0,0.9979988261567694,1.0
67.0,64.0,0.9981279805293765,0.0
68.0,64.0,0.9982534712167045,0.0
69.0,64.0,0.9983751027218992,0.0
70.0,64.0,0.9984926795481063,0.0
71.0,64.0,0.9986058985785666,0.0
72.0,64.0,0.9987140262169053,0.0
73.0,64.0,0.998816221246843,0.0
74.0,64.0,0.9989116424520996,0.0
75.0,64.0,0.9989994486163971,0.0
76.0,64.0,0.9990788793576568,0.0
77.0,64.0,0.9991494976306077,0.0
78.0,64.0,0.9992109472241789,0.0
79.0,64.0,0.999262871927301,0.0
80.0,64.0,0.9993049155289042,0.0
81.0,64.0,0.9993372083559674,0.0
82.0,64.0,0.9993618268876696,0.0
83.0,64.0,0.9993813341412376,0.0
84.0,64.0,0.9993982931338995,0.0
85.0,64.0,0.9994152668828832,0.0
86.0,64.0,0.9994341459807435,0.0
87.0,64.0,0.9994541313213459,0.0
88.0,64.0,0.9994737513738818,0.0
89.0,64.0,0.9994915346075441,0.0
90.0,64.0,0.9995060094915249,0.0
91.0,64.0,0.9995159141867748,0.0
92.0,64.0,0.9995208256212781,0.0
93.0,64.0,0.9995205304147763,0.0
94.0,64.0,0.9995148151870118,0.0
95.0,64.0,0.9995034665577271,0.0
96.0,64.0,0.9994866679476132,0.0
97.0,64.0,0.999466189981155,0.0
98.0,64.0,0.9994442000837863,0.0
99.0,64.0,0.9994228656809401,0.0
100.0,64.0,0.9994043541980514,0.0
101.0,64.0,0.9993898355825058,0.0
102.0,64.0,0.999376489869501,0.0
103.0,64.0,0.9993604996161858,0.0
104.0,64.0,0.9993380473797097,0.0
105.0,64.0,0.9993053157172229,0.0
106.0,64.0,0.9992596884765911,0.0
107.0,64.0,0.9992033546685438,0.0
108.0,64.0,0.9991397045945268,0.0
109.0,64.0,0.9990721285559866,0.0
110.0,64.0,0.9990040168543695,0.0
111.0,64.0,0.9989380988220279,0.0
112.0,64.0,0.9988744599149387,0.0
113.0,64.0,0.9988125246199867,0.0
114.0,64.0,0.9987517174240566,0.0
115.0,64.0,0.9986914628140314,0.0
116.0,64.0,0.9986311852767966,0.0
117.0,64.0,0.9985703092992352,0.0
118.0,64.0,0.998508259368232,0.0
119.0,64.0,0.998444459970671,0.0
120.0,64.0,0.9983783355934367,0.0
40.0,65.0,0.9935999999999998,2.0
41.0,65.0,0.9937939209008326,2.0
42.0,65.0,0.9939918945344438,2.0
43.0,65.0,0.9941929077176385,2.0
44.0,65.0,0.994395947267222,2.0
45.0,65.0,0.9945999999999999,2.0
46.0,65.0,0.9948040527327783,2.0
47.0,65.0,0.9950070922823614,1.0
48.0,65.0,0.9952081054655559,1.0
49.0,65.0,0.9954060790991671,1.0
50.0,65.0,0.9955999999999998,1.0
51.0,65.0,0.9957890681680545,1.0
52.0,65.0,0.9959733363361095,1.0
53.0,65.0,0.996153070420137,1.0
54.0,65.0,0.9963285363361094,1.0
55.0,65.0,0.9964999999999997,1.0
56.0,65.0,0.9966676745950025,1.0
57.0,65.0,0.9968315623732001,1.0
58.0,65.0,0.996991612853896,1.0
59.0,65.0,0.9971477755563946,1.0
60.0,65.0,0.9972999999999997,1.0
61.0,65.0,0.9974482334519337,1.0
62.0,65.0,0.9975924141710898,1.0
63.0,65.0,0.9977324781642788,1.0
64.0,65.0,0.9978683614383114,1.0
65.0,65.0,0.9979999999999994,1.0
66.0,65.0,0.9981273915972606,0.0
67.0,65.0,0.9982507809424398,0.0
68.0,65.0,0.9983704744889883,0.0
69.0,65.0,0.9984867786903575,0.0
70.0,65.0,0.9985999999999998,0.0
71.0,65.0,0.9987102001590211,0.0
72.0,65.0,0.9988164620591496,0.0
73.0,65.0,0.9989176238797671,0.0
74.0,65.0,0.9990125238002562,0.0
75.0,65.0,0.9990999999999998,0.0
76.0,65.0,0.9991790077666526,0.0
77.0,65.0,0.9992489708209609,0.0
78.0,65.0,0.9993094299919425,0.0
79.0,65.0,0.9993599261086159,0.0
80.0,65.0,0.9993999999999997,0.0
81.0,65.0,0.9994297687743665,0.0
82.0,65.0,0.9994516546570062,0.0
83.0,65.0,0.9994686561524622,0.0
84.0,65.0,0.9994837717652787,0.0
85.0,65.0,0.9994999999999999,0.0
86.0,65.0,0.9995195171358798,0.0
87.0,65.0,0.9995412105510142,0.0
88.0,65.0,0.9995631453982085,0.0
89.0,65.0,0.9995833868302683,0.0
90.0,65.0,0.9995999999999999,0.0
91.0,65.0,0.9996113626821133,0.0
92.0,65.0,0.9996171031389373,0.0
93.0,65.0,0.9996171622547041,0.0
94.0,65.0,0.9996114809136473,0.0
95.0,65.0,0.9996,0.0
96.0,65.0,0.9995830321356668,0.0
97.0,65.0,0.9995623768932381,0.0
98.0,65.0,0.9995402055829763,0.0
99.0,65.0,0.9995186895151426,0.0
100.0,65.0,0.9994999999999999,0.0
101.0,65.0,0.9994853087752198,0.0
102.0,65.0,0.9994717892881113,0.0
103.0,65.0,0.9994556154133927,0.0
104.0,65.0,0.9994329610257825,0.0
